ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m, fX, fY, fZ
1769, 8.8068, 8.49482, 1.79491, -11.9376, -32.0463, -24.86, -23875.1, -64092.6, -49720.1, 1, 23875.1, 64082.8, 49720.1
1770, 6.59875, 0.271486, 3.91834, 0.379743, -0.812474, 0.39981, 759.485, -1624.95, 799.619, 1, -759.485, 1615.14, -799.619
1771, 7.097, 9.46579, 0.568678, -0.00553423, 0.0157911, -0.149893, -11.0685, 31.5821, -299.786, 1, 11.0685, -41.3921, 299.786
1772, 4.16905, 6.57076, 5.20907, -3.3312, 0.296477, 4.07285, -6662.4, 592.954, 8145.7, 1, 6662.4, -602.764, -8145.7
1773, 2.3268, 4.7474, 4.08077, -0.421195, -0.220262, -0.597548, -842.39, -440.523, -1195.1, 1, 842.39, 430.713, 1195.1
1774, 4.51715, 1.55085, 5.24881, 1.90844, -3.70443, 6.48813, 3816.87, -7408.86, 12976.3, 1, -3816.87, 7399.05, -12976.3
1775, 6.33494, 9.47045, 7.88209, 0.151636, 3.62386, -1.10074, 303.271, 7247.72, -2201.48, 1, -303.271, -7257.53, 2201.48
1776, 0.680663, 1.15539, 6.93969, -2.27891, 2.98432, -2.57506, -4557.81, 5968.64, -5150.11, 1, 4557.81, -5978.45, 5150.11
1777, 5.23011, 0.364651, 3.77103, -0.162254, -0.225143, 0.369929, -324.508, -450.285, 739.858, 1, 324.508, 440.475, -739.858
1778, 7.51864, 6.07855, 1.70858, -0.153716, 25.0746, 2.7745, -307.432, 50149.3, 5549, 1, 307.432, -50159.1, -5549
1779, 2.23758, 4.64564, 4.95045, 4.92264, -1.60511, -8.84555, 9845.28, -3210.22, -17691.1, 1, -9845.28, 3200.41, 17691.1
1780, 5.95897, 7.76424, 8.83031, -0.900113, 0.254642, -0.134428, -1800.23, 509.284, -268.856, 1, 1800.23, -519.094, 268.856
1781, 8.5, 7.84204, 3.66532, -0.666753, -5.89217, 1.57306, -1333.51, -11784.3, 3146.12, 1, 1333.51, 11774.5, -3146.12
1782, 8.93782, 9.8963, 8.63155, -0.0409845, 0.0311713, 0.0437656, -81.969, 62.3426, 87.5312, 1, 81.969, -72.1526, -87.5312
1783, 7.5956, 5.82015, 0.373749, -1515.61, -1171.09, 519.505, -3.03123e+06, -2.34217e+06, 1.03901e+06, 1, 3.03123e+06, 2.34216e+06, -1.03901e+06
1784, 7.39748, 8.64085, 4.26948, -0.879766, 0.699605, -1.38447, -1759.53, 1399.21, -2768.94, 1, 1759.53, -1409.02, 2768.94
1785, 5.43179, 7.31066, 8.25305, -0.136618, 0.0180929, 0.121821, -273.235, 36.1858, 243.642, 1, 273.235, -45.9958, -243.642
1786, 2.38331, 0.0208228, 9.84405, 0.00259097, -0.00902111, 0.0071657, 5.18194, -18.0422, 14.3314, 1, -5.18194, 8.23222, -14.3314
1787, 7.59925, 1.55393, 8.26018, 179.724, -194.304, -109.115, 359449, -388609, -218230, 1, -359449, 388599, 218230
1788, 6.37288, 9.97996, 1.71486, 0.0714012, 0.0994219, 0.0935049, 142.802, 198.844, 187.01, 1, -142.802, -208.654, -187.01
1789, 8.31895, 9.07298, 4.83876, -0.4733, -0.188851, 0.526236, -946.599, -377.702, 1052.47, 1, 946.599, 367.892, -1052.47
1790, 4.92087, 6.04277, 2.29102, 0.158086, 0.400504, 0.22018, 316.172, 801.008, 440.36, 1, -316.172, -810.818, -440.36
1791, 7.3315, 5.52519, 7.81381, -0.0146497, -0.313405, 0.240685, -29.2994, -626.81, 481.37, 1, 29.2994, 617, -481.37
1792, 6.7701, 2.68649, 1.52663, -0.049594, -0.00162891, -1.01141, -99.188, -3.25782, -2022.83, 1, 99.188, -6.55218, 2022.83
1793, 5.33652, 5.16234, 3.83505, -0.175634, -0.86437, -0.284823, -351.267, -1728.74, -569.647, 1, 351.267, 1718.93, 569.647
1794, 8.17397, 8.49388, 5.14957, 5.01755, 13.2087, 5.1757, 10035.1, 26417.3, 10351.4, 1, -10035.1, -26427.1, -10351.4
1795, 0.859614, 9.69616, 8.4021, 0.0104269, 0.128994, 0.2609, 20.8538, 257.989, 521.8, 1, -20.8538, -267.799, -521.8
1796, 8.16396, 5.55931, 6.09002, 0.315088, -4.31984, 5.46071, 630.177, -8639.69, 10921.4, 1, -630.177, 8629.88, -10921.4
1797, 2.95046, 5.68462, 4.43068, -4.30424, 2.23324, -1.62984, -8608.47, 4466.47, -3259.68, 1, 8608.47, -4476.28, 3259.68
1798, 3.49659, 1.9761, 4.47496, -3.50601, -4.53117, -4.08059, -7012.03, -9062.34, -8161.18, 1, 7012.03, 9052.53, 8161.18
1799, 8.34849, 6.66503, 7.00757, 0.348339, -0.365677, 0.161371, 696.677, -731.354, 322.742, 1, -696.677, 721.544, -322.742
1800, 7.10288, 7.31617, 3.9038, -0.185857, -0.0273231, -0.74996, -371.715, -54.6461, -1499.92, 1, 371.715, 44.8361, 1499.92
1801, 0.78709, 8.44516, 9.30591, 0.0212166, 0.141123, 0.058891, 42.4332, 282.246, 117.782, 1, -42.4332, -292.056, -117.782
1802, 7.68009, 9.62294, 5.57761, -0.734374, -0.413886, -0.899618, -1468.75, -827.772, -1799.24, 1, 1468.75, 817.962, 1799.24
1803, 6.58136, 7.25162, 4.82477, -15.6923, -2.20409, 4.06621, -31384.6, -4408.18, 8132.42, 1, 31384.6, 4398.37, -8132.42
1804, 2.47624, 0.504202, 5.23782, 0.0485838, -0.0774913, -0.0790081, 97.1677, -154.983, -158.016, 1, -97.1677, 145.173, 158.016
1805, 8.68867, 2.30471, 1.42413, 1.10902, -1.26155, 0.661186, 2218.04, -2523.1, 1322.37, 1, -2218.04, 2513.29, -1322.37
1806, 3.6669, 8.20499, 8.41446, 1.40984, -2.21379, 3.82724, 2819.67, -4427.58, 7654.48, 1, -2819.67, 4417.77, -7654.48
1807, 0.880948, 2.14092, 4.0327, 0.475086, -0.0423837, -0.181754, 950.173, -84.7675, -363.508, 1, -950.173, 74.9575, 363.508
1808, 5.17473, 4.64322, 0.945685, -207.622, -201.684, -19.0052, -415244, -403367, -38010.4, 1, 415244, 403358, 38010.4
1809, 0.0978344, 9.68017, 4.14907, 1.98512, 4.12656, -1.49924, 3970.23, 8253.13, -2998.49, 1, -3970.23, -8262.94, 2998.49
1810, 8.1785, 0.58192, 8.66503, 12.004, 26.9687, 14.9226, 24008, 53937.4, 29845.2, 1, -24008, -53947.3, -29845.2
1811, 2.83502, 4.67243, 0.870239, -7.62127, 4.71969, -2.51241, -15242.5, 9439.38, -5024.82, 1, 15242.5, -9449.19, 5024.82
1812, 0.574266, 7.71962, 9.38369, -0.202404, 0.0827255, -0.0158251, -404.807, 165.451, -31.6502, 1, 404.807, -175.261, 31.6502
1813, 2.02381, 9.53998, 7.43198, 1.6914, -3.83261, -4.96026, 3382.8, -7665.21, -9920.52, 1, -3382.8, 7655.4, 9920.52
1814, 2.18587, 5.27679, 6.46449, -2.04233, 1.57569, 6.05848, -4084.66, 3151.37, 12117, 1, 4084.66, -3161.18, -12117
1815, 9.01547, 2.59529, 9.05284, -1.26063, 9.45491, 0.514013, -2521.27, 18909.8, 1028.03, 1, 2521.27, -18919.6, -1028.03
1816, 4.61676, 6.99722, 1.48693, -1.39346, 0.166125, -0.395114, -2786.91, 332.25, -790.227, 1, 2786.91, -342.06, 790.227
1817, 8.44631, 9.75909, 0.173273, 2.11827, -1.65396, -0.975321, 4236.54, -3307.93, -1950.64, 1, -4236.54, 3298.12, 1950.64
1818, 7.21393, 6.94064, 4.53245, -6.48157, 10.9256, 2.98371, -12963.1, 21851.1, 5967.42, 1, 12963.1, -21861, -5967.42
1819, 4.79186, 3.55865, 0.287574, 11.3779, 17.0103, 13.8726, 22755.9, 34020.7, 27745.3, 1, -22755.9, -34030.5, -27745.3
1820, 6.85956, 5.37668, 3.10181, 0.19959, -0.427669, 0.00725951, 399.18, -855.339, 14.519, 1, -399.18, 845.529, -14.519
1821, 1.09058, 3.26821, 9.15046, -0.942384, 0.731565, 3.32789, -1884.77, 1463.13, 6655.77, 1, 1884.77, -1472.94, -6655.77
1822, 8.3523, 6.03347, 9.92606, 1.22402, 1.46826, 1.13524, 2448.03, 2936.52, 2270.49, 1, -2448.03, -2946.33, -2270.49
1823, 1.40923, 7.47836, 9.63753, 0.0470843, -0.19274, 0.648509, 94.1687, -385.481, 1297.02, 1, -94.1687, 375.671, -1297.02
1824, 2.0742, 4.89924, 1.70941, 1.08856, 1.65586, -1.06438, 2177.12, 3311.72, -2128.76, 1, -2177.12, -3321.53, 2128.76
1825, 9.98961, 3.56848, 6.43513, 0.0320805, 0.0264366, 0.00342934, 64.1609, 52.8732, 6.85867, 1, -64.1609, -62.6832, -6.85867
1826, 8.12773, 4.33966, 4.57315, -0.512051, 0.0666201, -0.633569, -1024.1, 133.24, -1267.14, 1, 1024.1, -143.05, 1267.14
1827, 9.89938, 1.05637, 5.13106, 0.0780045, -0.0240461, 0.0361894, 156.009, -48.0922, 72.3788, 1, -156.009, 38.2822, -72.3788
1828, 8.21976, 8.32561, 3.27374, -0.13972, -0.737226, -1.61551, -279.44, -1474.45, -3231.03, 1, 279.44, 1464.64, 3231.03
1829, 6.27451, 7.25939, 2.84013, -2553.8, -4099.43, 2580.08, -5.1076e+06, -8.19887e+06, 5.16017e+06, 1, 5.1076e+06, 8.19886e+06, -5.16017e+06
1830, 3.0207, 0.123658, 5.96432, 0.800541, -2.96394, -3.80104, 1601.08, -5927.87, -7602.08, 1, -1601.08, 5918.06, 7602.08
1831, 0.304179, 8.15678, 4.94274, -1.7575, 1.40822, -2.23185, -3515.01, 2816.43, -4463.69, 1, 3515.01, -2826.24, 4463.69
1832, 2.75595, 7.75209, 3.23647, 5.7323, -0.852357, -6.7067, 11464.6, -1704.71, -13413.4, 1, -11464.6, 1694.9, 13413.4
1833, 3.36733, 0.622201, 8.03569, 37.4763, 2.82819, 65.7651, 74952.6, 5656.37, 131530, 1, -74952.6, -5666.18, -131530
1834, 9.89394, 6.35364, 5.43533, 3.68307, -5.78343, -5.58824, 7366.14, -11566.9, -11176.5, 1, -7366.14, 11557.1, 11176.5
1835, 8.72243, 0.278855, 2.09368, 0.107039, -0.178654, -0.0363348, 214.078, -357.309, -72.6695, 1, -214.078, 347.499, 72.6695
1836, 8.98174, 6.87013, 3.90469, -1.50002, -17.463, 15.3794, -3000.03, -34926, 30758.8, 1, 3000.03, 34916.1, -30758.8
1837, 8.42423, 3.45774, 4.96512, 0.170082, -0.24428, -0.303277, 340.164, -488.561, -606.554, 1, -340.164, 478.751, 606.554
1838, 8.34965, 3.75407, 6.74516, 0.751707, 0.448029, -0.502872, 1503.41, 896.058, -1005.74, 1, -1503.41, -905.868, 1005.74
1839, 9.56102, 7.87043, 4.13351, 0.754367, 0.861, -0.824057, 1508.73, 1722, -1648.11, 1, -1508.73, -1731.81, 1648.11
1840, 5.5814, 0.193053, 0.516084, -1.29217, -1.06209, -2.12786, -2584.34, -2124.19, -4255.72, 1, 2584.34, 2114.38, 4255.72
1841, 8.21543, 0.0598359, 8.58094, 184.575, -97.3163, 29.9348, 369150, -194633, 59869.5, 1, -369150, 194623, -59869.5
1842, 9.18466, 0.96859, 4.02835, -6.12511, 17.3368, -5.01255, -12250.2, 34673.6, -10025.1, 1, 12250.2, -34683.4, 10025.1
1843, 3.7368, 7.7339, 4.6982, 17.3923, -19.1648, 5.13414, 34784.5, -38329.7, 10268.3, 1, -34784.5, 38319.8, -10268.3
1844, 1.0664, 1.55796, 5.99257, 0.327001, -0.0300232, 0.214326, 654.002, -60.0465, 428.651, 1, -654.002, 50.2365, -428.651
1845, 7.74199, 8.36833, 4.91464, -193.416, -1642.51, 119.333, -386832, -3.28503e+06, 238666, 1, 386832, 3.28502e+06, -238666
1846, 3.51446, 8.49729, 1.16598, -0.574288, -0.215461, 0.129211, -1148.58, -430.921, 258.422, 1, 1148.58, 421.111, -258.422
1847, 7.0188, 2.47978, 0.720959, 0.86188, 3.49944, -1.23637, 1723.76, 6998.88, -2472.74, 1, -1723.76, -7008.69, 2472.74
1848, 9.29338, 1.71567, 2.97834, -0.0320403, -0.00673819, -0.108388, -64.0806, -13.4764, -216.775, 1, 64.0806, 3.66637, 216.775
1849, 2.37028, 4.21173, 5.40733, -0.908458, -6.70332, -1.91663, -1816.92, -13406.6, -3833.25, 1, 1816.92, 13396.8, 3833.25
1850, 6.43471, 5.81046, 9.91975, 0.0150036, 0.0901797, 0.0553484, 30.0071, 180.359, 110.697, 1, -30.0071, -190.169, -110.697
1851, 4.35813, 8.30258, 3.05949, -43.9889, 110.917, 65.7828, -87977.9, 221835, 131566, 1, 87977.9, -221845, -131566
1852, 9.31713, 5.85641, 0.579456, 769.173, 2032.09, -426.952, 1.53835e+06, 4.06418e+06, -853905, 1, -1.53835e+06, -4.06419e+06, 853905
1853, 1.54344, 4.48333, 1.89078, -1.78904, -0.16083, 0.861528, -3578.09, -321.661, 1723.06, 1, 3578.09, 311.851, -1723.06
1854, 4.30354, 9.00666, 5.95954, -3.20752, 5.08642, -1.01328, -6415.04, 10172.8, -2026.56, 1, 6415.04, -10182.6, 2026.56
1855, 7.53148, 0.914482, 3.25789, -5.69879, -20.5861, -3.20613, -11397.6, -41172.2, -6412.26, 1, 11397.6, 41162.4, 6412.26
1856, 4.27332, 5.5815, 1.76441, 15.7248, 21.5808, 4.36707, 31449.5, 43161.6, 8734.14, 1, -31449.5, -43171.4, -8734.14
1857, 3.39003, 1.17901, 3.77327, -1.4635, -5.37493, 0.210401, -2927.01, -10749.9, 420.802, 1, 2927.01, 10740, -420.802
1858, 4.16743, 5.6201, 3.06985, -0.0543259, 0.0970518, -0.21314, -108.652, 194.104, -426.281, 1, 108.652, -203.914, 426.281
1859, 3.49798, 4.12624, 2.13793, -0.656493, -3.5926, -0.78125, -1312.99, -7185.2, -1562.5, 1, 1312.99, 7175.39, 1562.5
1860, 7.56287, 0.313155, 1.56859, 2.27167, -0.880996, 0.940229, 4543.33, -1761.99, 1880.46, 1, -4543.33, 1752.18, -1880.46
1861, 6.77352, 7.21187, 7.98006, 4.41035, -2.01747, 3.00616, 8820.69, -4034.95, 6012.32, 1, -8820.69, 4025.14, -6012.32
1862, 1.15459, 9.35954, 3.63645, -0.0709893, -0.0535186, -0.289446, -141.979, -107.037, -578.891, 1, 141.979, 97.2273, 578.891
1863, 0.713475, 6.13908, 4.45051, 2447, 2534.97, 9129.27, 4.89401e+06, 5.06993e+06, 1.82585e+07, 1, -4.89401e+06, -5.06994e+06, -1.82585e+07
1864, 7.62752, 4.29944, 3.09477, 1.28988, -3.27872, -0.185064, 2579.76, -6557.44, -370.128, 1, -2579.76, 6547.63, 370.128
1865, 4.96656, 1.03478, 0.443355, 1.31199, 3.865, -0.0426001, 2623.98, 7730.01, -85.2002, 1, -2623.98, -7739.82, 85.2002
1866, 6.81816, 6.7896, 5.6139, 0.367469, 5.6393, -1.80972, 734.938, 11278.6, -3619.45, 1, -734.938, -11288.4, 3619.45
1867, 2.58286, 7.66555, 9.39237, -1.09906, -0.829541, 0.0315783, -2198.11, -1659.08, 63.1567, 1, 2198.11, 1649.27, -63.1567
1868, 7.5836, 4.68842, 0.297222, -8.88417, -42.2129, 13.6436, -17768.3, -84425.9, 27287.1, 1, 17768.3, 84416.1, -27287.1
1869, 3.40678, 6.76805, 6.49891, 22.5648, -10.3815, -37.7318, 45129.5, -20763, -75463.6, 1, -45129.5, 20753.2, 75463.6
1870, 0.34134, 2.62307, 1.21113, -0.110772, 1.36605, -0.470964, -221.544, 2732.1, -941.927, 1, 221.544, -2741.91, 941.927
1871, 1.15412, 3.64435, 1.15449, 149.453, 114.679, 40.4073, 298907, 229357, 80814.7, 1, -298907, -229367, -80814.7
1872, 3.9357, 7.10644, 9.8354, 0.0185462, -0.504887, 0.26183, 37.0924, -1009.77, 523.66, 1, -37.0924, 999.963, -523.66
1873, 8.27142, 1.08113, 2.83806, 0.168414, 0.0991741, 0.129347, 336.829, 198.348, 258.694, 1, -336.829, -208.158, -258.694
1874, 2.87268, 6.03585, 3.36248, 1.25044, -1.64955, -0.953594, 2500.89, -3299.09, -1907.19, 1, -2500.89, 3289.28, 1907.19
1875, 3.09039, 2.02707, 0.910709, 0.449697, 0.0866202, -0.902247, 899.394, 173.24, -1804.49, 1, -899.394, -183.05, 1804.49
1876, 6.66519, 6.10822, 5.62805, 0.0621986, 20.4775, -22.9934, 124.397, 40955, -45986.7, 1, -124.397, -40964.8, 45986.7
1877, 4.72869, 9.22334, 7.38655, 2.26584, -0.725869, 0.00771412, 4531.68, -1451.74, 15.4282, 1, -4531.68, 1441.93, -15.4282
1878, 7.39094, 8.40743, 3.85687, -0.600778, -0.177344, 4.2928, -1201.56, -354.688, 8585.6, 1, 1201.56, 344.878, -8585.6
1879, 5.86759, 9.87497, 4.88593, 0.0344857, -0.0129325, -0.0167994, 68.9714, -25.865, -33.5988, 1, -68.9714, 16.055, 33.5988
1880, 1.80223, 4.02055, 9.02106, 15.0728, 47.9326, -25.9881, 30145.7, 95865.1, -51976.1, 1, -30145.7, -95874.9, 51976.1
1881, 6.48497, 6.83063, 8.06296, 0.162618, -2.1199, 0.902157, 325.237, -4239.8, 1804.31, 1, -325.237, 4229.99, -1804.31
1882, 8.79426, 8.9669, 0.174546, -290.495, 247.387, -4.15356, -580991, 494774, -8307.12, 1, 580991, -494784, 8307.12
1883, 9.4904, 0.181817, 0.942401, -0.0602736, -0.0428989, -0.173038, -120.547, -85.7977, -346.077, 1, 120.547, 75.9877, 346.077
1884, 1.43293, 5.91664, 7.62428, -17.9655, 1.75998, 8.89159, -35931, 3519.97, 17783.2, 1, 35931, -3529.78, -17783.2
1885, 4.52199, 5.47922, 0.770857, -3.1407, 9.0887, -8.77289, -6281.39, 18177.4, -17545.8, 1, 6281.39, -18187.2, 17545.8
1886, 3.54434, 8.37365, 0.420626, -0.533175, -1.2324, 0.769696, -1066.35, -2464.81, 1539.39, 1, 1066.35, 2455, -1539.39
1887, 0.447044, 0.173732, 8.40197, 6.14242, 66.1488, -43.6663, 12284.8, 132298, -87332.6, 1, -12284.8, -132308, 87332.6
1888, 3.01581, 9.01234, 7.00988, 117.314, -254.946, -160.762, 234629, -509893, -321524, 1, -234629, 509883, 321524
1889, 2.34033, 4.28486, 0.274517, -0.60568, 0.347937, -1.21038, -1211.36, 695.874, -2420.77, 1, 1211.36, -705.684, 2420.77
1890, 8.42826, 2.34352, 1.99807, -3.70954, -5.90359, -3.52416, -7419.08, -11807.2, -7048.33, 1, 7419.08, 11797.4, 7048.33
1891, 0.718551, 7.70296, 2.7684, 1.57847, -1.02467, 0.68965, 3156.93, -2049.35, 1379.3, 1, -3156.93, 2039.54, -1379.3
1892, 5.9803, 4.00134, 0.746238, -2.34805, 0.934202, -0.276062, -4696.09, 1868.4, -552.124, 1, 4696.09, -1878.21, 552.124
1893, 6.23335, 9.31493, 6.5932, 69.5176, -43.9748, 44.5213, 139035, -87949.5, 89042.5, 1, -139035, 87939.7, -89042.5
1894, 1.13892, 0.130687, 7.43771, 0.569883, -0.45839, 0.746155, 1139.77, -916.78, 1492.31, 1, -1139.77, 906.97, -1492.31
1895, 2.9094, 9.45631, 5.84534, 3.55292, -3.19709, -0.700769, 7105.84, -6394.17, -1401.54, 1, -7105.84, 6384.36, 1401.54
1896, 9.23364, 0.0264799, 9.67969, 0.110662, -0.183818, 0.535174, 221.324, -367.636, 1070.35, 1, -221.324, 357.826, -1070.35
1897, 6.84586, 3.05793, 8.00253, -0.649374, 1.42674, 1.35285, -1298.75, 2853.48, 2705.7, 1, 1298.75, -2863.29, -2705.7
1898, 1.00832, 6.95599, 7.77839, 0.375932, -1.11676, 1.3628, 751.865, -2233.53, 2725.59, 1, -751.865, 2223.72, -2725.59
1899, 7.79708, 5.35968, 2.0072, 1.39548, -64.664, -26.6599, 2790.95, -129328, -53319.8, 1, -2790.95, 129318, 53319.8
1900, 3.27361, 4.41334, 1.82099, -0.456596, -0.615637, -3.00681, -913.192, -1231.27, -6013.62, 1, 913.192, 1221.46, 6013.62
1901, 8.16157, 1.96775, 1.89155, 0.0306652, -1.767, 15.6606, 61.3304, -3533.99, 31321.2, 1, -61.3304, 3524.18, -31321.2
1902, 0.520397, 0.34677, 3.10974, -0.5967, -0.0261523, 0.185406, -1193.4, -52.3047, 370.812, 1, 1193.4, 42.4947, -370.812
1903, 6.5939, 0.398985, 3.52911, 0.141909, 0.0609091, 0.0125014, 283.817, 121.818, 25.0029, 1, -283.817, -131.628, -25.0029
1904, 4.17147, 3.45072, 8.76597, 1.54182, 0.897132, -0.852569, 3083.63, 1794.26, -1705.14, 1, -3083.63, -1804.07, 1705.14
1905, 5.81462, 2.29184, 5.9889, 2.07995, 10.8956, -8.14816, 4159.9, 21791.2, -16296.3, 1, -4159.9, -21801, 16296.3
1906, 8.39683, 4.70502, 2.83358, 1.2077, 2.29786, -1.11775, 2415.4, 4595.72, -2235.49, 1, -2415.4, -4605.53, 2235.49
1907, 4.80154, 6.61131, 7.73234, 0.498429, -0.356679, 0.312198, 996.858, -713.358, 624.396, 1, -996.858, 703.548, -624.396
1908, 8.38874, 1.72343, 3.94274, -7.53143, 12.6457, -13.2697, -15062.9, 25291.5, -26539.4, 1, 15062.9, -25301.3, 26539.4
1909, 2.48474, 2.34981, 5.45885, -1.72111, 0.667519, -1.32384, -3442.22, 1335.04, -2647.68, 1, 3442.22, -1344.85, 2647.68
1910, 6.49544, 9.54986, 6.79395, -361.942, -998.229, -690.358, -723885, -1.99646e+06, -1.38072e+06, 1, 723885, 1.99645e+06, 1.38072e+06
1911, 3.86738, 5.558, 9.71653, -27.2397, 40.0084, -8.38377, -54479.4, 80016.8, -16767.5, 1, 54479.4, -80026.7, 16767.5
1912, 7.7427, 8.15468, 4.89618, 841.45, 472.584, -1021.11, 1.6829e+06, 945167, -2.04223e+06, 1, -1.6829e+06, -945177, 2.04223e+06
1913, 2.01739, 4.20922, 5.29271, 16.8429, -12.2859, 4.62044, 33685.8, -24571.9, 9240.88, 1, -33685.8, 24562.1, -9240.88
1914, 7.27957, 7.36398, 0.265693, 3.05019, 1.52331, -1.03614, 6100.39, 3046.62, -2072.28, 1, -6100.39, -3056.43, 2072.28
1915, 2.4089, 2.24311, 1.33942, -5.29602, 4.7876, -8.07114, -10592, 9575.19, -16142.3, 1, 10592, -9585, 16142.3
1916, 0.911294, 5.07825, 8.80266, -1.30906, -0.504725, 0.157484, -2618.12, -1009.45, 314.968, 1, 2618.12, 999.641, -314.968
1917, 5.09008, 9.9068, 8.64538, 0.010141, 0.0410519, -0.0018565, 20.282, 82.1037, -3.713, 1, -20.282, -91.9137, 3.713
1918, 8.10452, 1.64817, 9.33434, -29.1896, 4.84852, -46.1079, -58379.2, 9697.04, -92215.8, 1, 58379.2, -9706.85, 92215.8
1919, 1.05992, 9.35991, 9.9262, 3.81956, 1.95678, 4.88637, 7639.12, 3913.57, 9772.74, 1, -7639.12, -3923.38, -9772.74
1920, 9.02029, 6.5487, 3.98442, 3.25833, 5.58273, -38.0992, 6516.67, 11165.5, -76198.5, 1, -6516.67, -11175.3, 76198.5
1921, 2.50309, 6.45263, 9.09705, 0.593654, 0.196508, 0.354973, 1187.31, 393.016, 709.945, 1, -1187.31, -402.826, -709.945
1922, 2.87662, 8.84409, 6.65389, -67.6043, -38.062, -136.789, -135209, -76124, -273579, 1, 135209, 76114.2, 273579
1923, 8.50768, 6.51107, 1.72749, 3.07265, -0.503809, -4.31544, 6145.3, -1007.62, -8630.88, 1, -6145.3, 997.807, 8630.88
1924, 9.78227, 4.18777, 7.9573, 0.205311, 0.51612, -0.219954, 410.621, 1032.24, -439.908, 1, -410.621, -1042.05, 439.908
1925, 5.88657, 2.32802, 2.77445, -0.612486, 1.68049, -1.65455, -1224.97, 3360.98, -3309.09, 1, 1224.97, -3370.79, 3309.09
1926, 8.19826, 2.72089, 3.73801, -1.29218, -0.727177, 0.400137, -2584.35, -1454.35, 800.274, 1, 2584.35, 1444.54, -800.274
1927, 5.51502, 6.62617, 9.43396, -66.2434, 94.893, 44.8535, -132487, 189786, 89707.1, 1, 132487, -189796, -89707.1
1928, 0.041483, 1.80659, 1.34825, -0.517508, 2.50783, 3.68973, -1035.02, 5015.65, 7379.46, 1, 1035.02, -5025.46, -7379.46
1929, 2.9999, 7.06648, 4.96446, 39.0513, -31.0771, -12.4911, 78102.5, -62154.2, -24982.3, 1, -78102.5, 62144.4, 24982.3
1930, 2.20823, 1.5595, 5.69136, 417.137, -741.714, -122.322, 834273, -1.48343e+06, -244644, 1, -834273, 1.48342e+06, 244644
1931, 3.61681, 8.44694, 2.20876, -18.1138, -18.0083, -27.1905, -36227.6, -36016.5, -54381, 1, 36227.6, 36006.7, 54381
1932, 8.15198, 9.74877, 4.1973, -1.14069, 0.596758, 0.180307, -2281.38, 1193.52, 360.614, 1, 2281.38, -1203.33, -360.614
1933, 3.75307, 4.78062, 3.96581, -736.455, -3704.44, -919.552, -1.47291e+06, -7.40888e+06, -1.8391e+06, 1, 1.47291e+06, 7.40887e+06, 1.8391e+06
1934, 7.80969, 3.94574, 2.99785, 0.347058, 0.419972, -0.790892, 694.115, 839.944, -1581.78, 1, -694.115, -849.754, 1581.78
1935, 6.3315, 8.83182, 8.35141, 4.09917, -12.6851, 18.2461, 8198.35, -25370.2, 36492.2, 1, -8198.35, 25360.4, -36492.2
1936, 1.4424, 5.14762, 9.16523, -8.31964, -0.487109, 7.99558, -16639.3, -974.218, 15991.2, 1, 16639.3, 964.408, -15991.2
1937, 8.74662, 6.54986, 0.740329, -1020.19, 966.406, -1759.26, -2.04038e+06, 1.93281e+06, -3.51851e+06, 1, 2.04038e+06, -1.93282e+06, 3.51851e+06
1938, 7.25231, 4.43457, 3.39568, -6.44408, -1.24851, 0.135108, -12888.2, -2497.02, 270.216, 1, 12888.2, 2487.21, -270.216
1939, 4.42382, 1.13467, 9.27202, -8.42946, -4.37003, 1.6217, -16858.9, -8740.06, 3243.4, 1, 16858.9, 8730.25, -3243.4
1940, 4.57042, 0.75673, 3.09941, -4.38878, -1.57056, -0.712847, -8777.56, -3141.11, -1425.69, 1, 8777.56, 3131.3, 1425.69
1941, 8.3462, 1.15042, 7.50427, -411.083, -171.739, 39.1756, -822167, -343479, 78351.2, 1, 822167, 343469, -78351.2
1942, 6.72793, 5.86858, 3.94699, -18.4393, -68.2715, -33.5445, -36878.6, -136543, -67089, 1, 36878.6, 136533, 67089
1943, 1.8701, 1.58816, 2.0636, 20.0028, 7.69175, -27.3581, 40005.5, 15383.5, -54716.2, 1, -40005.5, -15393.3, 54716.2
1944, 3.56029, 7.62573, 1.32544, -0.313868, 0.205484, 0.0909665, -627.736, 410.967, 181.933, 1, 627.736, -420.777, -181.933
1945, 1.86796, 0.0939436, 1.44254, 0.00532554, -0.0512739, -0.00678617, 10.6511, -102.548, -13.5723, 1, -10.6511, 92.7378, 13.5723
1946, 6.44939, 5.84298, 0.272433, 2.43051, 0.485208, 4.238, 4861.03, 970.417, 8475.99, 1, -4861.03, -980.227, -8475.99
1947, 5.77829, 6.32926, 9.25868, 400.983, 576.494, 526.344, 801966, 1.15299e+06, 1.05269e+06, 1, -801966, -1.153e+06, -1.05269e+06
1948, 6.07738, 6.55144, 7.18613, 7.54888, 0.313101, -1.10523, 15097.8, 626.202, -2210.46, 1, -15097.8, -636.012, 2210.46
1949, 9.72461, 2.52475, 3.12036, 0.0123011, -0.0142092, 0.0359131, 24.6021, -28.4184, 71.8263, 1, -24.6021, 18.6084, -71.8263
1950, 9.70755, 5.91485, 6.34732, 8.582, -2.19804, -3.65303, 17164, -4396.08, -7306.06, 1, -17164, 4386.27, 7306.06
